Date,Price,Open,High,Low,Vol.,Change %
"Jul 12, 2018",1335.2,1335.2,1335.2,1335.2,0.01K,0.16%
"Jul 11, 2018",1333.1,1333.1,1333.1,1333.1,0.03K,-0.88%
"Jul 10, 2018",1344.9,1344.9,1344.9,1344.9,0.07K,-0.29%
"Jul 09, 2018",1348.8,1348.8,1348.8,1348.8,0.04K,0.31%
"Jul 06, 2018",1344.6,1344.6,1344.6,1344.6,0.01K,-0.21%
"Jul 05, 2018",1347.4,1347.4,1347.4,1347.4,0.01K,7.1%
"Jul 04, 2018",1258.1,1256.2,1262.4,1255.3,-,-6.27%
"Jul 03, 2018",1342.2,1342.2,1342.2,1342.2,0.04K,0.94%
"Jul 02, 2018",1329.7,1329.7,1329.7,1329.7,0.03K,-1.04%
"Jun 29, 2018",1343.7,1343.7,1343.7,1343.7,0.05K,0.28%
"Jun 28, 2018",1340,1340,1340,1340,0.38K,-0.41%
"Jun 27, 2018",1345.5,1345.5,1345.5,1345.5,0.01K,-0.33%
"Jun 26, 2018",1350,1350,1350,1350,0.09K,-0.71%
"Jun 25, 2018",1359.6,1353.7,1353.7,1353.7,0.00K,-0.15%
"Jun 22, 2018",1361.7,1365,1365,1365,0.00K,0.02%
"Jun 21, 2018",1361.4,1360,1360,1360,0.00K,-0.31%
"Jun 20, 2018",1365.7,1376.8,1376.8,1376.8,0.00K,-0.28%
"Jun 19, 2018",1369.6,1369.6,1369.6,1369.6,0.03K,-0.14%
"Jun 18, 2018",1371.5,1371.5,1371.5,1371.5,0.04K,0.13%
"Jun 15, 2018",1369.7,1369.7,1369.7,1369.7,0.59K,-2.23%
"Jun 14, 2018",1401,1401,1401,1401,0.05K,0.51%
"Jun 13, 2018",1393.9,1393.9,1393.9,1393.9,0.14K,0.12%
"Jun 12, 2018",1392.2,1392.2,1392.2,1392.2,0.15K,-0.27%
"Jun 11, 2018",1395.9,1395.9,1395.9,1395.9,0.07K,0.08%
"Jun 08, 2018",1394.8,1394.8,1394.8,1394.8,0.65K,0%
"Jun 07, 2018",1394.8,1394.8,1394.8,1394.8,0.08K,0.06%
"Jun 06, 2018",1393.9,1393.9,1393.9,1393.9,0.03K,-0.04%
"Jun 05, 2018",1394.5,1394.5,1394.5,1394.5,0.36K,0.36%
"Jun 04, 2018",1389.5,1389.6,1390.5,1389.6,0.00K,-0.04%
"Jun 01, 2018",1390.1,1392.4,1392.4,1392.4,0.00K,-0.35%
"May 31, 2018",1395,1395,1395,1395,4.08K,-0.12%
"May 30, 2018",1396.7,1396.7,1396.7,1396.7,50.85K,0.22%
"May 29, 2018",1393.7,1393.7,1393.7,1393.7,0.08K,7.41%
"May 28, 2018",1297.6,1298.4,1299.7,1294.7,-,-0.05%
"May 27, 2018",1298.3,1299.8,1299.9,1296.1,-,-7.48%
"May 25, 2018",1403.2,1403.2,1403.2,1403.2,0.00K,-0.07%
"May 24, 2018",1404.2,1404.2,1404.2,1404.2,0.02K,1.08%
"May 23, 2018",1389.2,1389.2,1389.2,1389.2,0.01K,-0.21%
"May 22, 2018",1392.1,1392.1,1392.1,1392.1,0.05K,0.07%
"May 21, 2018",1391.1,1391.1,1391.1,1391.1,0.05K,-0.01%
"May 18, 2018",1391.3,1391.3,1391.3,1391.3,0.00K,0.09%
"May 17, 2018",1390,1390,1390,1390,0.00K,-0.15%
"May 16, 2018",1392.1,1392.1,1392.1,1392.1,0.03K,0.17%
"May 15, 2018",1389.8,1405.3,1405.3,1405.3,0.00K,-1.98%
"May 14, 2018",1417.9,1417.9,1417.9,1417.9,0.00K,-0.18%
"May 11, 2018",1420.4,1420.4,1420.4,1420.4,0.00K,-0.12%
"May 10, 2018",1422.1,1422.1,1422.1,1422.1,0.01K,0.64%
"May 09, 2018",1413,1413.5,1413.5,1413.3,0.03K,-0.06%
"May 08, 2018",1413.8,1413.8,1413.8,1413.8,0.34K,-0.03%
"May 07, 2018",1414.2,1414.2,1414.2,1414.2,0.00K,-0.04%
"May 04, 2018",1414.7,1414.7,1414.7,1414.7,0.04K,0.16%
"May 03, 2018",1412.4,1412.4,1412.4,1412.4,0.00K,0.51%
"May 02, 2018",1405.3,1405.3,1405.3,1405.3,0.02K,-0.08%
"May 01, 2018",1406.4,1406.4,1406.4,1406.4,0.03K,-0.89%
"Apr 30, 2018",1419.1,1419.1,1419.1,1419.1,0.05K,-0.32%
"Apr 27, 2018",1423.6,1423.6,1423.6,1423.6,0.62K,0.39%
"Apr 26, 2018",1418,1418,1418,1418,0.01K,-0.34%
"Apr 25, 2018",1422.9,1422.9,1422.9,1422.9,0.28K,-0.71%
"Apr 24, 2018",1433.1,1433.1,1433.1,1433.1,0.03K,0.64%
"Apr 23, 2018",1424,1424,1424,1424,0.01K,-0.99%
"Apr 20, 2018",1438.2,1442,1442,1442,0.00K,-0.73%
"Apr 19, 2018",1448.8,1453,1453,1453,0.00K,-0.32%
"Apr 18, 2018",1453.5,1460.1,1460.1,1460.1,0.00K,0.29%
"Apr 17, 2018",1449.3,1449.3,1449.3,1449.3,0.41K,-0.09%
"Apr 16, 2018",1450.6,1450.6,1450.6,1450.6,0.06K,0.19%
"Apr 13, 2018",1447.9,1447.9,1447.9,1447.9,0.07K,0.45%
"Apr 12, 2018",1441.4,1441.4,1441.4,1441.4,0.03K,-1.27%
"Apr 11, 2018",1460,1460,1460,1460,0.00K,1%
"Apr 10, 2018",1445.5,1445.5,1445.5,1445.5,0.11K,0.41%
"Apr 09, 2018",1439.6,1439.6,1439.6,1439.6,0.29K,0.26%
"Apr 06, 2018",1435.9,1435.9,1435.9,1435.9,0.35K,0.55%
"Apr 05, 2018",1428.1,1428.1,1428.1,1428.1,0.26K,-0.81%
"Apr 04, 2018",1439.7,1439.7,1439.7,1439.7,0.72K,0.22%
"Apr 03, 2018",1436.5,1436.5,1436.5,1436.5,0.70K,-0.64%
"Apr 02, 2018",1445.8,1445.8,1445.8,1445.8,0.65K,1.39%
"Mar 29, 2018",1426,1426,1426,1426,5.59K,-0.2%
"Mar 28, 2018",1428.9,1428.9,1428.9,1428.9,59.28K,-1.31%
"Mar 27, 2018",1447.8,1447.8,1447.8,1447.8,0.01K,-0.9%
"Mar 26, 2018",1461,1461,1461,1461,0.01K,0.41%
"Mar 23, 2018",1455,1455,1455,1455,0.01K,1.59%
"Mar 22, 2018",1432.2,1432.2,1432.2,1432.2,0.00K,0.39%
"Mar 21, 2018",1426.6,1426.6,1426.6,1426.6,0.01K,0.73%
"Mar 20, 2018",1416.2,1416.2,1416.2,1416.2,0.00K,-0.39%
"Mar 19, 2018",1421.7,1421.7,1421.7,1421.7,0.01K,0.38%
"Mar 16, 2018",1416.3,1416.3,1416.3,1416.3,0.03K,-0.38%
"Mar 15, 2018",1421.7,1421.7,1421.7,1421.7,0.10K,-0.56%
"Mar 14, 2018",1429.7,1429.7,1429.7,1429.7,0.03K,-0.12%
"Mar 13, 2018",1431.4,1433.4,1433.4,1433.4,0.00K,0.46%
"Mar 12, 2018",1424.8,1424.8,1424.8,1424.8,0.00K,-0.22%
"Mar 09, 2018",1428,1428,1428,1428,0.09K,0.3%
"Mar 08, 2018",1423.7,1423.7,1423.7,1423.7,0.06K,-0.29%
"Mar 07, 2018",1427.9,1427.9,1427.9,1427.9,0.03K,-0.56%
"Mar 06, 2018",1435.9,1435.9,1435.9,1435.9,0.02K,1.08%
"Mar 05, 2018",1420.5,1420.5,1420.5,1420.5,0.02K,-0.26%
"Mar 02, 2018",1424.2,1424.2,1424.2,1424.2,0.16K,1.29%
"Mar 01, 2018",1406,1406,1406,1406,0.04K,-0.93%
"Feb 28, 2018",1419.2,1419.2,1419.2,1419.2,0.06K,-0.03%
"Feb 27, 2018",1419.6,1419.6,1419.6,1419.6,0.05K,-0.94%
"Feb 26, 2018",1433.1,1433.1,1433.1,1433.1,0.04K,0.29%
"Feb 23, 2018",1429,1429,1429,1429,0.43K,-0.17%
"Feb 22, 2018",1431.4,1431.4,1431.4,1431.4,0.07K,0.06%
"Feb 21, 2018",1430.6,1430.6,1430.6,1430.6,0.12K,0.15%
"Feb 20, 2018",1428.4,1428.4,1428.4,1428.4,0.28K,5.98%
"Feb 19, 2018",1347.8,1350.4,1353.9,1347.4,-,-0.2%
"Feb 18, 2018",1350.5,1349.7,1352.4,1349.7,-,-7.04%
"Feb 16, 2018",1452.8,1452.8,1452.8,1452.8,0.11K,0.09%
"Feb 15, 2018",1451.5,1451.5,1451.5,1451.5,0.11K,-0.1%
"Feb 14, 2018",1452.9,1452.9,1452.9,1452.9,0.40K,1.97%
"Feb 13, 2018",1424.8,1424.8,1424.8,1424.8,0.07K,0.27%
"Feb 12, 2018",1420.9,1420.9,1420.9,1420.9,0.14K,0.77%
"Feb 09, 2018",1410.1,1410.1,1410.1,1410.1,0.00K,-0.33%
"Feb 08, 2018",1414.8,1414.8,1414.8,1414.8,0.46K,0.29%
"Feb 07, 2018",1410.7,1410.7,1410.7,1410.7,0.49K,-1.03%
"Feb 06, 2018",1425.4,1425.4,1425.4,1425.4,0.53K,-0.52%
"Feb 05, 2018",1432.9,1432.9,1432.9,1432.9,0.64K,-0.12%
"Feb 02, 2018",1434.6,1434.6,1434.6,1434.6,2.84K,-0.73%
"Feb 01, 2018",1445.1,1445.1,1445.1,1445.1,1.68K,0.4%
"Jan 31, 2018",1439.4,1439.4,1439.4,1439.4,4.88K,0.22%
"Jan 30, 2018",1436.2,1436.2,1436.2,1436.2,52.10K,-0.35%
"Jan 29, 2018",1441.3,1441.3,1441.3,1441.3,0.00K,-0.85%
"Jan 26, 2018",1453.7,1453.7,1453.7,1453.7,0.05K,-0.64%
"Jan 25, 2018",1463.1,1463.1,1463.1,1463.1,0.00K,0.47%
"Jan 24, 2018",1456.3,1456.3,1456.3,1456.3,0.02K,1.54%
"Jan 23, 2018",1434.2,1434.2,1434.2,1434.2,0.05K,0.32%
"Jan 22, 2018",1429.6,1429.6,1429.6,1429.6,0.16K,0.26%
"Jan 19, 2018",1425.9,1425.9,1425.9,1425.9,0.05K,0.49%
"Jan 18, 2018",1419,1419,1419,1419,0.21K,-0.84%
"Jan 17, 2018",1431,1431,1431,1431,0.03K,0.2%
"Jan 16, 2018",1428.1,1428.1,1428.1,1428.1,0.01K,6.43%
"Jan 15, 2018",1341.8,1337.3,1344.9,1337,-,0.33%
"Jan 14, 2018",1337.4,1337.7,1338.6,1336.4,-,-6.19%
"Jan 12, 2018",1425.7,1425.7,1425.7,1425.7,0.01K,1.01%
"Jan 11, 2018",1411.4,1411.4,1411.4,1411.4,0.01K,0.22%
"Jan 10, 2018",1408.3,1408.3,1408.3,1408.3,0.00K,0.5%
"Jan 09, 2018",1401.3,1398,1398,1398,0.00K,-0.43%
"Jan 08, 2018",1407.4,1407.4,1407.4,1407.4,0.04K,-0.06%
"Jan 05, 2018",1408.3,1408.3,1408.3,1408.3,0.00K,0.07%
"Jan 04, 2018",1407.3,1407.3,1407.3,1407.3,0.00K,0.24%
"Jan 03, 2018",1404,1399,1399,1399,0.00K,0.28%
"Jan 02, 2018",1400.1,1400.1,1400.1,1400.1,0.00K,6.98%
"Jan 01, 2018",1308.7,1305.8,1309.7,1304.6,-,-5.98%
"Dec 29, 2017",1391.9,1391.9,1391.9,1391.9,0.07K,0.91%
"Dec 28, 2017",1379.4,1372.1,1372.1,1372,0.01K,0.52%
"Dec 27, 2017",1372.3,1372.3,1372.3,1372.3,0.07K,0.28%
"Dec 26, 2017",1368.5,1368.5,1368.5,1368.5,0.08K,7.09%
"Dec 25, 2017",1277.9,1278.9,1279.5,1277.9,-,-6.02%
"Dec 22, 2017",1359.8,1353.7,1354.3,1353.7,0.00K,0.63%
"Dec 21, 2017",1351.3,1351.3,1351.3,1351.3,0.23K,0.07%
"Dec 20, 2017",1350.4,1350.4,1350.4,1350.4,0.06K,0.42%
"Dec 19, 2017",1344.8,1344.8,1344.8,1344.8,0.33K,-0.06%
"Dec 18, 2017",1345.6,1345.6,1345.6,1345.6,0.05K,0.61%
"Dec 15, 2017",1337.4,1337.4,1337.4,1337.4,0.58K,0.01%
"Dec 14, 2017",1337.2,1342,1342,1334,0.00K,0.64%
"Dec 13, 2017",1328.7,1328.7,1328.7,1328.7,0.35K,0.51%
"Dec 12, 2017",1321.9,1321.9,1321.9,1321.9,0.06K,-0.37%
"Dec 11, 2017",1326.8,1326.8,1326.8,1326.8,0.15K,-0.1%
"Dec 08, 2017",1328.1,1330.5,1330.5,1330.5,0.00K,-0.37%
"Dec 07, 2017",1333,1327.6,1327.6,1327.6,0.01K,-0.98%
"Dec 06, 2017",1346.2,1346.2,1346.2,1346.2,0.37K,0.08%
"Dec 05, 2017",1345.1,1345.1,1345.1,1345.1,1.50K,-0.95%
"Dec 04, 2017",1358,1358,1358,1358,0.85K,-0.35%
"Dec 01, 2017",1362.8,1362.8,1362.8,1362.8,0.82K,0.41%
"Nov 30, 2017",1357.3,1357.3,1357.3,1357.3,3.05K,-0.67%
"Nov 29, 2017",1366.4,1382,1382,1382,0.01K,-0.91%
"Nov 28, 2017",1379,1379,1379,1379,4.06K,0.02%
"Nov 27, 2017",1378.7,1378.7,1378.7,1378.7,0.00K,0.52%
"Nov 24, 2017",1371.6,1371.6,1371.6,1371.6,0.01K,6.19%
"Nov 23, 2017",1291.66,1291.19,1293.87,1287.65,-,-6.16%
"Nov 22, 2017",1376.4,1376.4,1376.4,1376.4,0.03K,0.85%
"Nov 21, 2017",1364.8,1364.8,1364.8,1364.8,0.02K,0.53%
"Nov 20, 2017",1357.6,1357.6,1357.6,1357.6,0.00K,-1.48%
"Nov 17, 2017",1378,1378,1378,1378,0.00K,1.37%
"Nov 16, 2017",1359.4,1359.4,1359.4,1359.4,0.04K,0.05%
"Nov 15, 2017",1358.7,1358.7,1358.7,1358.7,0.01K,-0.4%
"Nov 14, 2017",1364.2,1364.2,1364.2,1364.2,0.00K,0.28%
"Nov 13, 2017",1360.4,1360.4,1360.4,1360.4,0.02K,0.44%
"Nov 10, 2017",1354.5,1354.5,1354.5,1354.5,0.10K,-0.9%
"Nov 09, 2017",1366.8,1366.8,1366.8,1366.8,0.02K,0.33%
"Nov 08, 2017",1362.3,1362.3,1362.3,1362.3,0.02K,0.62%
"Nov 07, 2017",1353.9,1353.9,1353.9,1353.9,0.01K,-0.43%
"Nov 06, 2017",1359.7,1359.7,1359.7,1359.7,0.13K,0.95%
"Nov 03, 2017",1346.9,1346.9,1346.9,1346.9,0.08K,-0.63%
"Nov 02, 2017",1355.4,1355.4,1355.4,1355.4,0.07K,0.06%
"Nov 01, 2017",1354.6,1354.6,1354.6,1354.6,0.08K,0.51%
"Oct 31, 2017",1347.7,1347.7,1347.7,1347.7,0.24K,-0.53%
"Oct 30, 2017",1354.9,1354.9,1354.9,1354.9,0.22K,0.43%
"Oct 27, 2017",1349.1,1351.7,1351.7,1351.7,0.00K,0.19%
"Oct 26, 2017",1346.5,1346.5,1346.5,1346.5,0.04K,-0.66%
"Oct 25, 2017",1355.5,1355.5,1355.5,1355.5,0.11K,0.1%
"Oct 24, 2017",1354.2,1354.2,1354.2,1354.2,0.11K,-0.2%
"Oct 23, 2017",1356.9,1356.9,1356.9,1356.9,0.12K,0.05%
"Oct 20, 2017",1356.2,1356.2,1356.2,1356.2,0.30K,-0.71%
"Oct 19, 2017",1365.9,1365.9,1365.9,1365.9,0.13K,0.49%
"Oct 18, 2017",1359.3,1359.3,1359.3,1359.3,0.16K,-0.23%
"Oct 17, 2017",1362.5,1362.5,1362.5,1362.5,0.57K,-1.25%
"Oct 16, 2017",1379.7,1382,1382,1382,0.01K,-0.05%
"Oct 13, 2017",1380.4,1372,1372,1372,0.00K,0.59%
"Oct 12, 2017",1372.3,1372.3,1372.3,1372.3,0.01K,0.57%
"Oct 11, 2017",1364.5,1364.5,1364.5,1364.5,0.02K,-0.36%
"Oct 10, 2017",1369.4,1374.7,1374.7,1374.7,0.00K,0.66%
"Oct 09, 2017",1360.4,1362,1362,1362,0.00K,0.77%
"Oct 06, 2017",1350,1350,1350,1350,0.05K,0.13%
"Oct 05, 2017",1348.3,1348.3,1348.3,1348.3,0.04K,-0.2%
"Oct 04, 2017",1351,1351,1351,1351,0.22K,0.16%
"Oct 03, 2017",1348.8,1353.3,1353.3,1353.3,0.00K,-0.1%
"Oct 02, 2017",1350.1,1350.1,1350.1,1350.1,0.14K,-0.55%
"Sep 29, 2017",1357.6,1357.6,1357.6,1357.6,0.49K,-0.27%
"Sep 28, 2017",1361.3,1361.3,1361.3,1361.3,0.05K,0.04%
"Sep 27, 2017",1360.7,1360.7,1360.7,1360.7,0.02K,-0.98%
"Sep 26, 2017",1374.1,1374.1,1374.1,1374.1,0.04K,-0.68%
"Sep 25, 2017",1383.5,1382,1382,1382,0.00K,1.03%
"Sep 22, 2017",1369.4,1369.4,1369.4,1369.4,0.21K,0.2%
"Sep 21, 2017",1366.7,1367.3,1367.3,1367.3,0.00K,-1.56%
"Sep 20, 2017",1388.3,1388.3,1388.3,1388.3,0.01K,0.41%
"Sep 19, 2017",1382.6,1382.6,1382.6,1382.6,0.05K,0.17%
"Sep 18, 2017",1380.3,1380.3,1380.3,1380.3,0.00K,-1.06%
"Sep 15, 2017",1395.1,1395.1,1395.1,1395.1,0.02K,-0.29%
"Sep 14, 2017",1399.2,1399.2,1399.2,1399.2,0.32K,0.18%
"Sep 13, 2017",1396.7,1396.7,1396.7,1396.7,0.08K,-0.36%
"Sep 12, 2017",1401.8,1406.6,1406.6,1406.6,0.03K,-0.16%
"Sep 11, 2017",1404.1,1404.1,1404.1,1404.1,0.00K,-1.07%
"Sep 08, 2017",1419.3,1419.3,1419.3,1419.3,0.04K,0.09%
"Sep 07, 2017",1418,1418,1418,1418,0.03K,0.86%
"Sep 06, 2017",1405.9,1405.9,1405.9,1405.9,0.08K,-0.38%
"Sep 05, 2017",1411.2,1411.2,1411.2,1411.2,0.01K,5.46%
"Sep 04, 2017",1338.08,1341.21,1344.59,1337.01,-,-0.23%
"Sep 03, 2017",1341.22,1340.54,1342.07,1338.96,-,-4%
"Sep 01, 2017",1397.1,1397.1,1397.1,1397.1,0.04K,0.62%
"Aug 31, 2017",1388.5,1389.5,1393.7,1389.5,0.00K,0.55%
"Aug 30, 2017",1380.9,1380.9,1380.9,1380.9,0.37K,-0.35%
"Aug 29, 2017",1385.7,1385.7,1385.7,1385.7,0.30K,0.22%
"Aug 28, 2017",1382.6,1381.9,1381.9,1381.9,0.00K,1.3%
"Aug 25, 2017",1364.8,1364.8,1364.8,1364.8,0.28K,0.43%
"Aug 24, 2017",1358.9,1358.9,1358.9,1358.9,0.55K,-0.21%
"Aug 23, 2017",1361.7,1361.7,1361.7,1361.7,0.25K,0.23%
"Aug 22, 2017",1358.6,1358.6,1358.6,1358.6,0.10K,-0.4%
"Aug 21, 2017",1364.1,1364.1,1364.1,1364.1,0.02K,0.39%
"Aug 18, 2017",1358.8,1362.7,1372.5,1362.7,0.00K,-0.08%
"Aug 17, 2017",1359.9,1359.9,1359.9,1359.9,0.04K,0.67%
"Aug 16, 2017",1350.8,1350.8,1350.8,1350.8,0.11K,0.24%
"Aug 15, 2017",1347.5,1347.5,1347.5,1347.5,0.19K,-0.78%
"Aug 14, 2017",1358.1,1358.1,1358.1,1358.1,0.34K,-0.24%
"Aug 11, 2017",1361.4,1361.4,1361.4,1361.4,0.14K,0.27%
"Aug 10, 2017",1357.8,1357.8,1357.8,1357.8,0.61K,0.8%
"Aug 09, 2017",1347,1347,1347,1347,0.57K,1.25%
"Aug 08, 2017",1330.4,1330.4,1330.4,1330.4,0.56K,-0.12%
"Aug 07, 2017",1332,1326.4,1326.4,1326.4,0.00K,0.02%
"Aug 04, 2017",1331.7,1331.7,1331.7,1331.7,0.52K,-0.74%
"Aug 03, 2017",1341.6,1341.6,1341.6,1341.6,0.00K,-0.29%
"Aug 02, 2017",1345.5,1345.5,1345.5,1345.5,0.39K,-0.06%
"Aug 01, 2017",1346.3,1346.3,1346.3,1346.3,1.06K,0.42%
"Jul 31, 2017",1340.7,1340.7,1340.7,1340.7,7.78K,-0.14%
"Jul 28, 2017",1342.6,1342.6,1342.6,1342.6,64.18K,0.67%
"Jul 27, 2017",1333.7,1333.7,1333.7,1333.7,0.05K,0.85%
"Jul 26, 2017",1322.4,1322.4,1322.4,1322.4,0.00K,-0.06%
"Jul 25, 2017",1323.2,1323.2,1323.2,1323.2,0.02K,-0.17%
"Jul 24, 2017",1325.4,1323.6,1323.6,1323.6,0.00K,-0.04%
"Jul 21, 2017",1325.9,1325.9,1325.9,1325.9,0.02K,0.67%
"Jul 20, 2017",1317.1,1317.1,1317.1,1317.1,0.01K,0.26%
"Jul 19, 2017",1313.7,1313.7,1313.7,1313.7,0.00K,0.02%
"Jul 18, 2017",1313.5,1313.5,1313.5,1313.5,0.03K,0.62%
"Jul 17, 2017",1305.4,1305.4,1305.4,1305.4,0.01K,0.51%
"Jul 14, 2017",1298.8,1289,1289,1289,0.00K,0.8%
"Jul 13, 2017",1288.5,1288.5,1288.5,1288.5,0.01K,-0.21%
"Jul 12, 2017",1291.2,1291.2,1291.2,1291.2,0.01K,0.27%
"Jul 11, 2017",1287.7,1287.7,1287.7,1287.7,0.01K,0.13%
"Jul 10, 2017",1286,1286,1286,1286,0.03K,0.28%
"Jul 07, 2017",1282.4,1282.3,1282.3,1282.3,0.00K,-1.1%
"Jul 06, 2017",1296.7,1296.7,1296.7,1296.7,0.00K,0.22%
"Jul 05, 2017",1293.9,1293.9,1293.9,1293.9,0.00K,5.41%
"Jul 04, 2017",1227.55,1224.3,1228.03,1221.49,-,-4.91%
"Jul 03, 2017",1290.9,1289.9,1289.9,1289,0.02K,-1.76%
"Jun 30, 2017",1314,1314,1314,1314,0.04K,-0.28%
"Jun 29, 2017",1317.7,1322.8,1322.8,1313.7,0.00K,-0.23%
"Jun 28, 2017",1320.8,1320.8,1320.8,1320.8,0.01K,0.18%
"Jun 27, 2017",1318.4,1318.4,1318.4,1318.4,0.11K,0.05%
"Jun 26, 2017",1317.7,1317.7,1317.7,1317.7,0.19K,-0.75%
"Jun 23, 2017",1327.7,1327.7,1327.7,1327.7,0.00K,0.55%
"Jun 22, 2017",1320.4,1320.4,1320.4,1320.4,0.16K,0.25%
"Jun 21, 2017",1317.1,1317.1,1317.1,1317.1,0.01K,0.14%
"Jun 20, 2017",1315.2,1315.2,1315.2,1315.2,0.08K,-0.27%
"Jun 19, 2017",1318.8,1318.8,1318.8,1318.8,0.11K,-0.73%
"Jun 16, 2017",1328.5,1328.5,1328.5,1328.5,0.03K,0.13%
"Jun 15, 2017",1326.8,1326.8,1326.8,1326.8,0.74K,-1.59%
"Jun 14, 2017",1348.2,1348.2,1348.2,1348.2,0.34K,0.52%
"Jun 13, 2017",1341.2,1342.8,1342.8,1342.8,0.00K,-0.02%
"Jun 12, 2017",1341.5,1341.5,1341.5,1341.5,0.26K,-0.18%
"Jun 09, 2017",1343.9,1343.9,1343.9,1343.9,0.00K,-0.59%
"Jun 08, 2017",1351.9,1351.9,1351.9,1351.9,0.32K,-1%
"Jun 07, 2017",1365.6,1365.6,1365.6,1365.6,0.64K,-0.32%
"Jun 06, 2017",1370,1370,1370,1370,0.94K,1.06%
"Jun 05, 2017",1355.6,1355.6,1355.6,1355.6,0.43K,0.18%
"Jun 02, 2017",1353.1,1353.1,1353.1,1353.1,1.73K,0.74%
"Jun 01, 2017",1343.2,1343.2,1343.2,1343.2,0.83K,-0.39%
"May 31, 2017",1348.5,1348.5,1348.5,1348.5,2.71K,0.7%
"May 30, 2017",1339.1,1339.1,1339.1,1339.1,129.82K,5.72%
"May 29, 2017",1266.69,1268.02,1268.6,1264.96,-,-0.12%
"May 28, 2017",1268.22,1266.31,1269.02,1266.31,-,-5.69%
"May 26, 2017",1344.8,1344.8,1344.8,1344.8,0.00K,0.86%
"May 25, 2017",1333.3,1333.3,1333.3,1333.3,0.01K,0.27%
"May 24, 2017",1329.7,1329.7,1329.7,1329.7,0.01K,-0.18%
"May 23, 2017",1332.1,1332.1,1332.1,1332.1,0.02K,-0.44%
"May 22, 2017",1338,1338,1338,1338,0.01K,0.61%
"May 19, 2017",1329.9,1329.9,1329.9,1329.9,0.01K,0.05%
"May 18, 2017",1329.2,1339.8,1340,1339.8,0.04K,-0.52%
"May 17, 2017",1336.2,1336.2,1336.2,1336.2,0.03K,1.66%
"May 16, 2017",1314.4,1312.7,1312.7,1312.7,0.00K,0.49%
"May 15, 2017",1308,1307.5,1308,1307.5,0.00K,0.18%
"May 12, 2017",1305.7,1305.7,1305.7,1305.7,0.03K,0.21%
"May 11, 2017",1302.9,1302.9,1302.9,1302.9,0.01K,0.41%
"May 10, 2017",1297.6,1305,1305.2,1305,0.01K,0.19%
"May 09, 2017",1295.1,1306.1,1306.1,1303.2,0.01K,-0.84%
"May 08, 2017",1306.1,1306.1,1306.1,1306.1,0.04K,0.02%
"May 05, 2017",1305.8,1305.8,1305.8,1305.8,0.02K,-0.12%
"May 04, 2017",1307.4,1312.1,1312.1,1312.1,0.00K,-1.52%
"May 03, 2017",1327.6,1326.9,1326.9,1326.9,0.00K,-0.64%
"May 02, 2017",1336.1,1336.1,1336.1,1336.1,0.09K,0.11%
"May 01, 2017",1334.6,1334.6,1334.6,1334.6,0.03K,-0.93%
"Apr 28, 2017",1347.1,1347.1,1347.1,1347.1,0.09K,0.18%
"Apr 27, 2017",1344.7,1344.7,1344.7,1344.7,0.21K,0.13%
"Apr 26, 2017",1343,1343,1343,1343,0.10K,-0.22%
"Apr 25, 2017",1346,1346,1346,1346,0.36K,-0.72%
"Apr 24, 2017",1355.8,1355.8,1355.8,1355.8,0.61K,-0.82%
"Apr 21, 2017",1367,1359.8,1378,1359.8,0.00K,0.39%
"Apr 20, 2017",1361.7,1361.7,1361.7,1361.7,0.13K,0.09%
"Apr 19, 2017",1360.5,1360.5,1360.5,1360.5,0.19K,-0.76%
"Apr 18, 2017",1370.9,1370.9,1370.9,1370.9,0.00K,0.08%
"Apr 17, 2017",1369.8,1369.8,1369.8,1369.8,0.07K,6.21%
"Apr 14, 2017",1289.65,1289.65,1289.65,1289.65,-,-5.64%
"Apr 13, 2017",1366.7,1366.7,1366.7,1366.7,0.92K,0.69%
"Apr 12, 2017",1357.3,1357.3,1357.3,1357.3,0.00K,0.29%
"Apr 11, 2017",1353.4,1353.4,1353.4,1353.4,0.40K,1.51%
"Apr 10, 2017",1333.3,1333.3,1333.3,1333.3,0.18K,-0.26%
"Apr 07, 2017",1336.8,1336.8,1336.8,1336.8,0.00K,0.33%
"Apr 06, 2017",1332.4,1332.4,1332.4,1332.4,0.00K,0.37%
"Apr 05, 2017",1327.5,1327.5,1327.5,1327.5,0.91K,-0.7%
"Apr 04, 2017",1336.8,1333.1,1333.1,1333.1,0.00K,0.31%
"Apr 03, 2017",1332.7,1332.7,1332.7,1332.7,1.16K,0.22%
"Mar 31, 2017",1329.8,1339,1339,1339,0.00K,0.23%
"Mar 30, 2017",1326.7,1344,1344,1341.3,0.00K,-0.66%
"Mar 29, 2017",1335.5,1335.5,1335.5,1335.5,0.04K,-0.15%
"Mar 28, 2017",1337.5,1338.7,1338.7,1338.7,0.00K,0.01%
"Mar 27, 2017",1337.4,1337.4,1337.4,1337.4,0.07K,0.53%
"Mar 24, 2017",1330.4,1330.4,1330.4,1330.4,0.00K,0.14%
"Mar 23, 2017",1328.5,1328.5,1328.5,1328.5,0.02K,-0.23%
"Mar 22, 2017",1331.5,1331.5,1331.5,1331.5,0.00K,0.19%
"Mar 21, 2017",1329,1316.5,1316.5,1316.5,0.00K,0.9%
"Mar 20, 2017",1317.2,1317.2,1317.2,1317.2,0.02K,0.27%
"Mar 17, 2017",1313.6,1313.6,1313.6,1313.6,0.03K,0.22%
